itemId,account,category,title,derivedSku,skuSource,price,stock,h,w,l,weightKg,dimSource,mlCategoryLocalId,existingProductId,action,error,newProductId,newListingId,commitError
"MLB4419716295","JOTABÊ AUTOPEÇAS","MLB430946","Acabamento Superior Volante Hyundai Hb20 2012 2013 2014 15 Preto Lisa","ML-MLB4419716295","fallback-itemId","55","1","15","15","15","0.6","fallback:SMALL","cmmwbyhuk02o8vsakri7w80ga","","create-new","","cmnweda9b08dtvs4w3bcdhofn","cmnwedahe08dvvs4w08551xus",""
"MLB6172393884","JOTABÊ AUTOPEÇAS","MLB428943","Refletor Olho Gato Direito Volkswagen Fox 2015 A 2018 Vermelho","20543","SELLER_SKU","19","1","15","15","15","0.6","fallback:SMALL","cmmwbywxu030jvsakccg343qd","","create-new","","cmnwedb1c08dxvs4wsnuqtrv4","cmnwedb9d08dzvs4wmd4z1gyh",""
"MLB4419673531","JOTABÊ AUTOPEÇAS","MLB458571","Maçaneta Externa Direita Fiat Palio Attractive 2014 A 2020 Prata Traseira","ML-MLB4419673531","fallback-itemId","22","1","15","15","15","0.6","cat:MLB458571->SMALL","cmmwc3qhy06w6vsakql7wx1bd","","create-new","","cmnwedbth08e1vs4wc1xa57lt","cmnwedc1h08e3vs4wyigjaa60",""
"MLB4419650313","JOTABÊ AUTOPEÇAS","MLB22645","Kit Soquete Lanterna Traseira Honda City 2014 Ambos Lados Branco","ML-MLB4419650313","fallback-itemId","19","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new","","cmnwedclf08e5vs4wrjk91vqn","cmnwedctj08e7vs4woizl6yd3",""
"MLB4419690373","JOTABÊ AUTOPEÇAS","MLB192761","Sensor Detonação Volkswagen Golf Tsi 2014 2015 2016","ML-MLB4419690373","fallback-itemId","25","1","10","10","10","0.3","kw:TINY","cmmwc42ap075pvsakogc9h7m6","","create-new","","cmnwedddm08e9vs4w9shzy2dq","cmnweddlj08ebvs4w9u3rs30e",""
"MLB6171655224","JOTABÊ AUTOPEÇAS","MLB193737","Bomba Direção Hidráulica Corolla 2003 A 2008","20499","SELLER_SKU","442","1","15","15","15","0.6","fallback:SMALL","cmmwc4fpu07glvsak9y82uhr3","","create-new","","cmnwede5h08edvs4wa5ltyj0i","cmnwededj08efvs4wb0azz8g2",""
"MLB6171508476","JOTABÊ AUTOPEÇAS","MLB194056","Guia Corrente Chevrolet Captiva Malibu 2010 2011 2012 Preto","20481","SELLER_SKU","30","1","15","15","15","0.6","fallback:SMALL","cmmwc44yw077wvsak1x30ixwn","","create-new","","cmnwedexm08ehvs4whmqx42ir","cmnwedf5n08ejvs4wkn1f7a4z",""
"MLB6171542646","JOTABÊ AUTOPEÇAS","MLB431784","Botão Desembaçador Fiat Uno 2011 2012 2013 2014","20534","SELLER_SKU","29.99","1","10","10","10","0.3","kw:TINY","cmmwc48zo07bbvsakuou2jlqz","","create-new","","cmnwedftj08elvs4wptxn5mbx","cmnwedg1m08envs4wnjp92dua",""
"MLB6170855052","JOTABÊ AUTOPEÇAS","MLB455981","Suporte Bateria Peugeot 206 2010","20406","SELLER_SKU","40","1","15","15","15","0.6","fallback:SMALL","cmmwc3oko06ulvsakdnk460en","","create-new","","cmnwedglp08epvs4w73cc92ef","cmnwedgtr08ervs4wgj92mhn7",""
"MLB6170854604","JOTABÊ AUTOPEÇAS","MLB63491","Limitador Vidro Dianteiro Esquerdo Chevrolet Onix 2013","20403","SELLER_SKU","40","1","15","15","15","0.6","fallback:SMALL","cmmwc42k0075uvsakj5ryqpgp","","create-new","","cmnwedhdq08etvs4wrr30u3cc","cmnwedhlq08evvs4wrtk3qd59",""
"MLB6171367644","JOTABÊ AUTOPEÇAS","MLB456614","Maçaneta Interna Esquerda Peugeot 206 207 2001 A 2014","20480","SELLER_SKU","70","1","15","15","15","0.6","kw:SMALL","cmmwc4o8n07nkvsakbxdnwbc5","","create-new","","cmnwedi5g08exvs4w6h7jr7cu","cmnwedidh08ezvs4wqw87g7k1",""
"MLB6171254394","JOTABÊ AUTOPEÇAS","MLB194742","Suporte Cabo Seletor Câmbio Chevrolet Ônix Prisma 2012","20446","SELLER_SKU","39","1","15","15","15","0.6","fallback:SMALL","cmmwc4igt07j5vsakuuc690j3","","create-new","","cmnwedixa08f1vs4wol36xray","cmnwedj5b08f3vs4w6gjaluqx",""
"MLB6170655690","JOTABÊ AUTOPEÇAS","MLB437824","Quebra Sol Direito Peugeot 206 2007","20379","SELLER_SKU","75","1","15","15","15","0.6","fallback:SMALL","cmmwbylcu02r5vsakxcikck54","","create-new","","cmnwedjpn08f5vs4w5gglmz1l","cmnwedjxs08f7vs4whkhstsli",""
"MLB4422369799","JOTABÊ AUTOPEÇAS","MLB455486","Engrenagem Frontal Motor Chevrolet Omega 3.6 2009 2010 2011","20561","SELLER_SKU","110","1","15","15","15","0.6","fallback:SMALL","cmmwbyy50031jvsakqq321yi3","","create-new","","cmnwedkht08f9vs4wn7mjxhkv","cmnwedkpx08fbvs4w6ux622ec",""
"MLB4421980735","JOTABÊ AUTOPEÇAS","MLB430954","Tampa Capa Superior Motor Fiat Palio Siena 2001","20414","SELLER_SKU","19","1","15","15","15","0.6","fallback:SMALL","cmmwc6e2x092cvsakjly6rftw","","create-new","","cmnwedl9u08fdvs4w69tmwngn","cmnwedlhu08ffvs4wnzuq9ct9",""
"MLB4422033229","JOTABÊ AUTOPEÇAS","MLB192366","Tampa Buzina Fiat Idea Palio Strada 2005 À 2008","20418","SELLER_SKU","19","1","15","15","15","0.6","fallback:SMALL","cmmwc4bss07dnvsakmcflxx3h","","create-new","","cmnwedm1v08fhvs4wg1hexpzv","cmnwedm9y08fjvs4wyyppsxq0",""
"MLB4422157057","JOTABÊ AUTOPEÇAS","MLB430747","Botão Volkwagen Gol Saveiro Voyage G5 2010 Preto","20461","SELLER_SKU","20","1","10","10","10","0.3","kw:TINY","cmmwbysf702wzvsakgpnf8j4n","","create-new","","cmnwedmtx08flvs4we7a6sgw7","cmnwedn1y08fnvs4waa3iwtbj",""
"MLB4422240253","JOTABÊ AUTOPEÇAS","MLB2221","Buzina Caracol Chevrolet Montana 2004 2005","20467","SELLER_SKU","20","1","10","10","10","0.3","cat:MLB2221->TINY","cmmwbyyrk0324vsakomoh9hss","","create-new","","cmnwednm208fpvs4wq5fpuu5l","cmnwednu408frvs4wpg8q9o8h",""
"MLB4422078547","JOTABÊ AUTOPEÇAS","MLB120498","Módulo Gps Volvo S60 - V40 - Xc60 Ano 2011 A 2019","20453","SELLER_SKU","192","1","15","15","15","0.6","kw:SMALL","cmmwbyos502tsvsak4zj6mkfw","","create-new","","cmnwedoe708ftvs4wfjxr9fal","cmnwedom808fvvs4woixc4k8d",""
"MLB4422098145","JOTABÊ AUTOPEÇAS","MLB455486","Defletor Calor Coxim Motor Esquerdo Volkswagen Gol 1997","20419","SELLER_SKU","19","1","15","15","15","0.6","fallback:SMALL","cmmwbyy50031jvsakqq321yi3","","create-new","","cmnwedp6108fxvs4wtym5p8n5","cmnwedpe108fzvs4wi62ibjng",""
"MLB4422135149","JOTABÊ AUTOPEÇAS","MLB22714","Emblema Grade Peugeot 207 2007 A 2014 Prata","20411","SELLER_SKU","30","1","15","15","15","0.6","fallback:SMALL","cmmwbyyrk0323vsaky9sgkwkl","","create-new","","cmnwedpy108g1vs4wuh47mx7h","cmnwedq6608g3vs4wolc5vd8a",""
"MLB4421869707","JOTABÊ AUTOPEÇAS","MLB47088","Cilindro Mestre Freio Reservatório Fiat Palio 1.0 2001 2003","20427","SELLER_SKU","99","1","15","15","15","0.6","kw:SMALL","cmmwbyuvs02yuvsak09p68dk7","","create-new","","cmnwedqqa08g5vs4w46010v19","cmnwedqyd08g7vs4wjfrzdldm",""
"MLB4421317267","JOTABÊ AUTOPEÇAS","MLB47119","Duto Filtro Ar Renault Sandero 1.0 3cc 2020","20321","SELLER_SKU","25","1","15","15","15","0.6","fallback:SMALL","cmmwbyu8c02y9vsak1v8dxs4m","","create-new","","cmnwedrm908g9vs4w0bpqexsg","cmnwedruc08gbvs4ww1vqtzel",""
"MLB4421441059","JOTABÊ AUTOPEÇAS","MLB430954","Tampa De Valvula Hyundai Hb20 1.6 16v 2015 A 2017","20357","SELLER_SKU","130","1","15","15","15","0.6","fallback:SMALL","cmmwc6e2x092cvsakjly6rftw","","create-new","","cmnwedse808gdvs4waoupr95u","cmnwedsm908gfvs4wmxsd8xiy",""
"MLB6175629204","JOTABÊ AUTOPEÇAS","MLB116341","Condutor Do Chicote Injeção Gol Saveiro Voyage G5","21047","SELLER_SKU","19","1","15","15","15","0.6","fallback:SMALL","cmmwbymwn02sbvsakkdz2znfj","","create-new","","cmnwedt6908ghvs4w15l7nm0w","cmnwedteb08gjvs4w145kkbdn",""
"MLB6175515788","JOTABÊ AUTOPEÇAS","MLB22735","Pisca Retrovisor Fiat Uno Way Vivace Sporting 2011 2012 2013","21054","SELLER_SKU","29","1","15","15","15","0.6","kw:SMALL","cmmwc416v074ivsakqbkvgguo","","create-new","","cmnwedty708glvs4wdnoi0idj","cmnwedu6608gnvs4wmf9chfdl",""
"MLB6175842058","JOTABÊ AUTOPEÇAS","MLB456286","Bomba Agua Fiat Palio Uno 1.0 8v 2000","21088","SELLER_SKU","59","1","15","15","15","0.6","fallback:SMALL","cmmwc4m0107luvsakfytryczk","","create-new","","cmnweduq908gpvs4wkhd6cgc5","cmnweduyc08grvs4w5t0tid6v",""
"MLB6174156312","JOTABÊ AUTOPEÇAS","MLB277569","Polia Bomba Agua Ford Ka 1.5 2018","20929","SELLER_SKU","69","1","15","15","15","0.6","fallback:SMALL","cmmwc6ejs092ovsakj8ua6oro","","create-new","","cmnwedvi608gtvs4wobb11n4a","cmnwedvq508gvvs4wt0v4kiei",""
"MLB4424905741","JOTABÊ AUTOPEÇAS","MLB412405","Guia Direito Paralama Dianteiro Mitsubishi L200 2021 A 2023","21082","SELLER_SKU","93","1","30","50","80","12","kw:XLARGE","cmmwbylj502revsakrogc7bdp","","create-new","","cmnwedwa708gxvs4w9x1fkk17","cmnwedwi908gzvs4wif0ltugr",""
"MLB4424635301","JOTABÊ AUTOPEÇAS","MLB457324","Botão Retrovisor Dianteiro Esquerdo Audi A4 1999","21059","SELLER_SKU","58.9","1","15","15","15","0.6","kw:SMALL","cmmwc4owh07ocvsakh07pckyr","","create-new","","cmnwedx2508h1vs4wyoog72hv","cmnwedxa908h3vs4wpqw72jqu",""
"MLB4423676583","JOTABÊ AUTOPEÇAS","MLB269575","Módulo Resistência Ventoinha Chevrolet Prisma 2013 A 2019","20966","SELLER_SKU","150","1","15","15","15","0.6","kw:SMALL","cmmwbysve02x8vsak7d1s0z1w","","create-new","","cmnwedxua08h5vs4wt4v5v4c6","cmnwedy2c08h7vs4wsuqkh0nf",""
"MLB4423716585","JOTABÊ AUTOPEÇAS","MLB191707","Sensor Abs Dianteiro Esquerdo Ford Ka 1.5 2018","20971","SELLER_SKU","39","1","10","10","10","0.3","kw:TINY","cmmwc3x0j071kvsak3oz21xt7","","create-new","","cmnwedymf08h9vs4wkxbac1nl","cmnwedyuh08hbvs4wp2hk86ku",""
"MLB4423806307","JOTABÊ AUTOPEÇAS","MLB431956","Módulo Bobinas Toyota Corolla Gli 1.8 2015","20967","SELLER_SKU","130","1","15","15","15","0.6","kw:SMALL","cmmwc3z8m073bvsakqhgyxcre","","create-new","","cmnwedze908hdvs4wb0qo4mlx","cmnwedzm808hfvs4wiyk81ul6",""
"MLB4424496483","JOTABÊ AUTOPEÇAS","MLB194055","Tensor Esticador Correia Dentada Chrevrolet Agile 2012","21022","SELLER_SKU","79","1","15","15","15","0.6","fallback:SMALL","cmmwc4503077zvsakqt14o5h7","","create-new","","cmnwee06708hhvs4wxpatvj4m","cmnwee0ea08hjvs4wpyiw7xi3",""
"MLB4423880537","JOTABÊ AUTOPEÇAS","MLB63712","Tampa Válvula Cabeçote Fiat Siena 1.4 2000 2001 2002 2003 04 Cinza","20954","SELLER_SKU","50","1","15","15","15","0.6","fallback:SMALL","cmmwc6dzb0926vsakssanhhbu","","create-new","","cmnwee0y408hlvs4wzx84vg1m","cmnwee16608hnvs4w1m0ql2tf",""
"MLB4424404613","JOTABÊ AUTOPEÇAS","MLB271611","Porta Objetos Chevrolet Astra Sedan 2001 A 2002 Preto","21019","SELLER_SKU","40","1","15","15","15","0.6","fallback:SMALL","cmmwbyhlx02o5vsaktmnjykp5","","create-new","","cmnwee1q208hpvs4wprd3keam","cmnwee1y208hrvs4ws4tqgvpi",""
"MLB4426327183","JOTABÊ AUTOPEÇAS","MLB431858","Acabamento Lateral Painel Direita Ford Ecosport 2003 A 2012 Preta Brasil","21125","SELLER_SKU","34","1","15","40","40","2","cat:MLB431858->MEDIUM_FLAT","cmmwbyhib02nvvsakniiyq37b","","create-new","","cmnwee2hz08htvs4w8sbandk6","cmnwee2q108hvvs4w3sakk0m3",""
"MLB4426308003","JOTABÊ AUTOPEÇAS","MLB458628","Maçaneta Tampa Traseira Volkswagen Golf Fox 2017 A 2022","21108","SELLER_SKU","19","1","30","80","100","18","kw:XXLARGE","cmmwc3q2x06vrvsakccf90w5f","","create-new","","cmnwee3e608hxvs4wvtkt5k10","cmnwee3m708hzvs4wlvybczqw",""
"MLB4423631019","JOTABÊ AUTOPEÇAS","MLB194051","Polia Comando Valvulas Peugeot 206 207 2005 A 2014","20937","SELLER_SKU","19","1","15","15","15","0.6","fallback:SMALL","cmmwc6f200932vsakxyjb4s7i","","create-new","","cmnwee46c08i1vs4wsa17thj6","cmnwee4ee08i3vs4whxikh5bg",""
"MLB4423660497","JOTABÊ AUTOPEÇAS","MLB120498","Modulo Antena Radio Volvo V40 2015","20955","SELLER_SKU","69","1","15","15","15","0.6","kw:SMALL","cmmwbyos502tsvsak4zj6mkfw","","create-new","","cmnwee4y808i5vs4whazj3vl2","cmnwee56708i7vs4wodlg0p1x",""
"MLB6179089836","JOTABÊ AUTOPEÇAS","MLB459460","Painel Instrumento Volkswagen Gol 1999","21147","SELLER_SKU","99","1","15","15","15","0.6","fallback:SMALL","cmmwc3kv606rnvsak9m1eibgz","","create-new","","cmnwee5q908i9vs4wz8qumqwl","cmnwee5ye08ibvs4wlz6e390u",""
"MLB4426159007","JOTABÊ AUTOPEÇAS","MLB459280","Chicote Porta Traseira Esquerdo Novo Fiat Uno Vivace 2011","21124","SELLER_SKU","60","1","30","50","80","12","kw:XLARGE","cmmwc4c8407dsvsak0z1q3wxj","","create-new","","cmnwee6ig08idvs4wqu67nh70","cmnwee6qj08ifvs4wo401pw10",""
"MLB4426133937","JOTABÊ AUTOPEÇAS","MLB194779","Amortecedor Tampa Traseira Volkswagen Gol G4 2008","21130","SELLER_SKU","25","1","30","80","100","18","kw:XXLARGE","cmmwbyyhz031rvsakglzdwh7a","","create-new","","cmnwee7ah08ihvs4wdz2vntjj","cmnwee7ij08ijvs4wu6bazjn8",""
"MLB4426216933","JOTABÊ AUTOPEÇAS","MLB428943","Refletor Para Choque Traseiro Direito Hb20 2013 A 2015 Vermelho","21105","SELLER_SKU","45","1","30","50","80","12","kw:XLARGE","cmmwbywxu030jvsakccg343qd","","create-new","","cmnwee82h08ilvs4wckkga3lw","cmnwee8ai08invs4wlmp121r1",""
"MLB6182460460","JOTABÊ AUTOPEÇAS","MLB437824","Quebra Sol Direito Chery Tiggo 5x 2020","21323","SELLER_SKU","79","1","15","15","15","0.6","fallback:SMALL","cmmwbylcu02r5vsakxcikck54","","create-new","","cmnwee8uh08ipvs4wq30lmq3p","cmnwee92o08irvs4wwz2zqpae",""
"MLB6182362604","JOTABÊ AUTOPEÇAS","MLB193151","Tensor Esticador Correia Alternador Argo 2017 A 2021","21311","SELLER_SKU","23","8","25","25","25","2","kw:MEDIUM","cmmwc44yg077tvsak016yr2ip","","create-new","","cmnwee9mm08itvs4we7vsiyyq","cmnwee9uo08ivvs4wk3jic0y3",""
"MLB6182395746","JOTABÊ AUTOPEÇAS","MLB194154","Coxim Amortecedor Dianteiro Chevrolet Corsa Classic 2003","21320","SELLER_SKU","19","2","15","15","15","0.6","fallback:SMALL","cmmwbz1o3034dvsakkwu5nyyh","","create-new","","cmnweeaeq08ixvs4w0mn06ilu","cmnweeams08izvs4wnlebt999",""
"MLB6182520020","JOTABÊ AUTOPEÇAS","MLB456286","Bomba Dágua Motor Fiat Mobi 1.0 8v","21315","SELLER_SKU","28","2","15","15","15","0.6","fallback:SMALL","cmmwc4m0107luvsakfytryczk","","create-new","","cmnweeb6t08j1vs4wearsctxd","cmnweebev08j3vs4wq70wjiq6",""
"MLB6182521508","JOTABÊ AUTOPEÇAS","MLB458838","Tensor Esticador Correia Dentada Honda Fit 1.4 2010 2011","21318","SELLER_SKU","42","1","15","15","15","0.6","fallback:SMALL","cmmwc6ezn092xvsaki9vxu0ab","","create-new","","cmnweebys08j5vs4w0dmqxl9d","cmnweec6u08j7vs4wx0uvwkhx",""
"MLB6182105794","JOTABÊ AUTOPEÇAS","MLB192363","Sensor Fase Ford Ka 3cc 1.0 2015","21300","SELLER_SKU","23","1","10","10","10","0.3","kw:TINY","cmmwc42a1075ivsakpnz5kx41","","create-new","","cmnweecqv08j9vs4wel6krs6u","cmnweecz108jbvs4wy6ytr1xo",""
"MLB6182152010","JOTABÊ AUTOPEÇAS","MLB194808","Trambulador Caixa Marcha Chevrolet Astra 1.8 2003","21309","SELLER_SKU","65","1","15","15","15","0.6","fallback:SMALL","cmmwc4hcr07i4vsaky65111ks","","create-new","","cmnweediy08jdvs4w9gg2qu58","cmnweedqy08jfvs4wio57h6n8",""
"MLB6182435110","JOTABÊ AUTOPEÇAS","MLB437824","Quebra Sol Esquerdo Chery Tiggo 5x 2020","21325","SELLER_SKU","79","1","15","15","15","0.6","fallback:SMALL","cmmwbylcu02r5vsakxcikck54","","create-new","","cmnweeeas08jhvs4wmcs4ojzf","cmnweeeio08jjvs4wcsyvkf9e",""
"MLB6182550296","JOTABÊ AUTOPEÇAS","MLB190956","Modulo Ventoinha Ford Ka 1.0 2015","21324","SELLER_SKU","54.99","1","15","15","15","0.6","kw:SMALL","cmmwc3t6706y4vsakerdbc7ne","","create-new","","cmnweef6j08jlvs4wrfht4c98","cmnweefel08jnvs4wn28m0iqt",""
"MLB6182560462","JOTABÊ AUTOPEÇAS","MLB3387","Auto Falante Ford Ka 2019 A 2021","21319","SELLER_SKU","35","2","15","15","15","0.6","fallback:SMALL","cmmwbvucw00jfvsakbsvyyg4v","","create-new","","cmnweefyl08jpvs4wu1rixydb","cmnweeg6q08jrvs4wgcai8evl",""
"MLB6179076136","JOTABÊ AUTOPEÇAS","MLB432801","Chicote Injeção Chevrolet Prisma 1.4 2008","21145","SELLER_SKU","99","1","15","15","15","0.6","fallback:SMALL","cmmwc3o0u06u4vsaks2d45ukf","","create-new","","cmnweegqj08jtvs4wo590wemq","cmnweegym08jvvs4woj5bblzk",""
"MLB6179022294","JOTABÊ AUTOPEÇAS","MLB47106","Bomba Óleo Motor Citroën C3 208 1.5 2012 2013","21139","SELLER_SKU","37","1","15","15","15","0.6","fallback:SMALL","cmmwc43dv076ovsakov49xb1q","","create-new","","cmnweehio08jxvs4wn2f6nh0z","cmnweehqk08jzvs4wz6l9n1id",""
"MLB6182009454","JOTABÊ AUTOPEÇAS","MLB456374","Borracha Tapete Cosole Ford Ka 2015 Preto","21291","SELLER_SKU","25","1","10","10","50","0.8","kw:SMALL_LONG","cmmwc3mtg06sxvsakbbmd4tzu","","create-new","","cmnweeiam08k1vs4w22ueoho3","cmnweeiij08k3vs4wnf17yzql",""
"MLB6182053492","JOTABÊ AUTOPEÇAS","MLB439544","Moldura Tomada 12v Chery Tiggo 5x 2020 Preto","21267","SELLER_SKU","69","1","10","10","50","0.8","kw:SMALL_LONG","cmmwbyznm032vvsaku745cy97","","create-new","","cmnweej2h08k5vs4w3c2azp06","cmnweejah08k7vs4wf2gvh7sr",""
"MLB6182055186","JOTABÊ AUTOPEÇAS","MLB135679","Aparelho Som Radio Multimídia Ford Ka 2019 A 2021 Preto","21272","SELLER_SKU","250","1","15","15","15","0.6","fallback:SMALL","cmmwc4ucl07slvsakwu40gqlf","","create-new","","cmnweejug08k9vs4wy88334do","cmnweek2k08kbvs4wrfp9qz63",""
"MLB6181847388","JOTABÊ AUTOPEÇAS","MLB22685","Porta Objetos Cinzero Ford Ka 2018","21266","SELLER_SKU","19","1","15","15","15","0.6","fallback:SMALL","cmmwbyzfs032mvsak4umpl0ly","","create-new","","cmnweekmk08kdvs4w7pde4y8s","cmnweekum08kfvs4wr6rrxzms",""
"MLB6181521048","JOTABÊ AUTOPEÇAS","MLB456606","Botão Volante Esquerdo Hyundai Hb20s 2019","21228","SELLER_SKU","99","1","10","10","10","0.3","kw:TINY","cmmwc4oqv07nzvsakwt9os1wt","","create-new","","cmnweelek08khvs4wm5hdn2cd","cmnweelmm08kjvs4wfepjvc7g",""
"MLB6181295392","JOTABÊ AUTOPEÇAS","MLB45320","Moldura Painel Central Volkswagen Gol 2008 Preto","21166","SELLER_SKU","19","1","15","15","15","0.6","kw:SMALL","cmmwc4tv807sfvsakqgv4921s","","create-new","","cmnweem6p08klvs4wd3glkedm","cmnweemeq08knvs4wfznz4c97",""
"MLB6181318800","JOTABÊ AUTOPEÇAS","MLB45256","Antena Teto Volvo V60 2014 Preto","21208","SELLER_SKU","99","1","15","15","15","0.6","fallback:SMALL","cmmwbvu2d00jcvsakfte6aj3p","","create-new","","cmnweemyr08kpvs4wvv7xyrln","cmnween6u08krvs4w67smhik2",""
"MLB6181340706","JOTABÊ AUTOPEÇAS","MLB22714","Emblema Traseiro Tampa Porta Mala Fiat Palio 2008 A 2012 Vermelho","21189","SELLER_SKU","19","1","30","50","80","12","kw:XLARGE","cmmwbyyrk0323vsaky9sgkwkl","","create-new","","cmnweenqr08ktvs4w3mr17c09","cmnweenys08kvvs4w2xbwmy4n",""
"MLB6181344284","JOTABÊ AUTOPEÇAS","MLB432886","Suporte Mangueira Ar Ford Ka 1.0 3cc 2014","21205","SELLER_SKU","24.99","1","15","15","15","0.6","fallback:SMALL","cmmwbz274034qvsakcvirh7hh","","create-new","","cmnweeoit08kxvs4wnoemtdf0","cmnweeoqw08kzvs4wq1yakrgw",""
"MLB6181301482","JOTABÊ AUTOPEÇAS","MLB432886","Suporte Caixa Direiçao Volkswagen Gol G4 2008","21186","SELLER_SKU","25","1","15","15","15","0.6","fallback:SMALL","cmmwbz274034qvsakcvirh7hh","","create-new","","cmnweepau08l1vs4wozbdttja","cmnweepiv08l3vs4w12ii1jde",""
"MLB6181434690","JOTABÊ AUTOPEÇAS","MLB456507","Interruptor Freio Volkswagen Gol G2 1999","21207","SELLER_SKU","19","1","10","10","10","0.3","kw:TINY","cmmwbz584037avsak9davyy8n","","create-new","","cmnweeq2x08l5vs4wvfyn46u3","cmnweeqax08l7vs4w1zcg3o5a",""
"MLB4430532375","JOTABÊ AUTOPEÇAS","MLB194055","Tensor Correia Volkswagen Jetta 2.5 2007","21312","SELLER_SKU","19","1","15","15","15","0.6","fallback:SMALL","cmmwc4503077zvsakqt14o5h7","","create-new","","cmnweeqyx08l9vs4w5w1nl181","cmnweer6t08lbvs4wj5md1ltt",""
"MLB4430603707","JOTABÊ AUTOPEÇAS","MLB192761","Sensor Detonaçao Ford Focus 2014 201","21328","SELLER_SKU","22.99","1","10","10","10","0.3","kw:TINY","cmmwc42ap075pvsakogc9h7m6","","create-new","","cmnweerqo08ldvs4w6cc7hd7l","cmnweeryl08lfvs4w61uynxuj",""
"MLB6180904188","JOTABÊ AUTOPEÇAS","MLB194169","Separador Oleo Anti Chama Volkswagen Gol 2016 Preto","21173","SELLER_SKU","110","1","15","15","15","0.6","fallback:SMALL","cmmwc6dz60924vsakcn8uk81l","","create-new","","cmnweesih08lhvs4wj06ovljn","cmnweesqh08ljvs4wgyy9wq8f",""
"MLB6181150348","JOTABÊ AUTOPEÇAS","MLB456606","Botão Controle Volante Hyundai Hb20 2015","21203","SELLER_SKU","35","1","10","10","10","0.3","kw:TINY","cmmwc4oqv07nzvsakwt9os1wt","","create-new","","cmnweetaj08llvs4wv6cvv0vb","cmnweetij08lnvs4wy2nzqm4m",""
"MLB4430419049","JOTABÊ AUTOPEÇAS","MLB194775","Dobradiça Porta Malas Traseira Volkswagen Jetta 2007 A 2013","21303","SELLER_SKU","150","1","30","80","100","18","kw:XXLARGE","cmmwc3p4i06v2vsakqouojgve","","create-new","","cmnweeu2b08lpvs4wsh758r1o","cmnweeuae08lrvs4wwmecblip",""
"MLB4430337753","JOTABÊ AUTOPEÇAS","MLB412405","Parabarro Traseiro Esquerdo Toyota Etios Sedan 2012 A  2016","21285","SELLER_SKU","100","1","15","15","15","0.6","fallback:SMALL","cmmwbylj502revsakrogc7bdp","","create-new","","cmnweeuug08ltvs4w8n8ro67i","cmnweev2e08lvvs4wjpzfo1ww",""
"MLB4429932589","JOTABÊ AUTOPEÇAS","MLB430747","Botão Assistencia Descida Tiggo 5x Txs Turbo 1.5 2019 Preto","21260","SELLER_SKU","40","1","10","10","10","0.3","kw:TINY","cmmwbysf702wzvsakgpnf8j4n","","create-new","","cmnweevm908lxvs4wv4q3h8ez","cmnweevub08lzvs4wlucd4csd",""
"MLB4430028763","JOTABÊ AUTOPEÇAS","MLB457324","Botão Comando Retrovisor Elétrico Chevrolet Agile 2011 2015","21238","SELLER_SKU","134","1","15","15","15","0.6","kw:SMALL","cmmwc4owh07ocvsakh07pckyr","","create-new","","cmnweewea08m1vs4wwovtuvzp","cmnweewmc08m3vs4wdp1agk3l",""
"MLB4429850229","JOTABÊ AUTOPEÇAS","MLB430946","Moldura Alavanca Cambio Chery Tiggo 5x 2022 Preto Lisa","21244","SELLER_SKU","89","1","10","10","50","0.8","kw:SMALL_LONG","cmmwbyhuk02o8vsakri7w80ga","","create-new","","cmnweex6408m5vs4w4bi0te7t","cmnweexe308m7vs4wvbzwu7ho",""
"MLB4429755115","JOTABÊ AUTOPEÇAS","MLB431858","Acabamento Lateral Direito Painel Citroen C3 2008 Branco Listras","21227","SELLER_SKU","55","1","15","40","40","2","cat:MLB431858->MEDIUM_FLAT","cmmwbyhib02nvvsakniiyq37b","","create-new","","cmnweexy208m9vs4wsbua5rh4","cmnweey6408mbvs4w3ta8hlxg",""
"MLB4429794575","JOTABÊ AUTOPEÇAS","MLB193147","Motor Esguicho Chevrolet Cruze 1.4 Turbo 2018 Sedan","21230","SELLER_SKU","79","1","15","15","15","0.6","fallback:SMALL","cmmwc43ci076fvsak7u66pbtk","","create-new","","cmnweeyq708mdvs4wvf7v5jao","cmnweeyy508mfvs4wo86x1nq3",""
"MLB4429784933","JOTABÊ AUTOPEÇAS","MLB431784","Botão Desembaçador Volkswagen Gol 2008","21243","SELLER_SKU","19","1","10","10","10","0.3","kw:TINY","cmmwc48zo07bbvsakuou2jlqz","","create-new","","cmnweezi708mhvs4wd2xbsjgh","cmnweezq908mjvs4wd3wap2ac",""
"MLB6185029562","JOTABÊ AUTOPEÇAS","MLB428943","Refletor Traseiro Esquerdo Fiat Palio 2012 Vermelho","21473","SELLER_SKU","29","1","15","15","15","0.6","fallback:SMALL","cmmwbywxu030jvsakccg343qd","","create-new","","cmnwef0ad08mlvs4w4a3ew7ex","cmnwef0ic08mnvs4wttdixihn",""
"MLB6184972546","JOTABÊ AUTOPEÇAS","MLB47091","Bomba Água Motor Honda City 1.5 16v 2010","21495","SELLER_SKU","149","1","15","15","15","0.6","cat:MLB47091->SMALL","cmmwc43dp076mvsakrdrgny2a","","create-new","","cmnwef12c08mpvs4wkigd1fii","cmnwef1ae08mrvs4wyixdy863",""
